ID Year,Year,ID Region,Region,ID Comuna,Comuna,Number of visas
2014,2014,13,Region Metropolitana Santiago,36,Cerro Navia,2.0
2014,2014,13,Region Metropolitana Santiago,59,Colina,14.0
2014,2014,13,Region Metropolitana Santiago,65,Conchalí,8.0
2014,2014,13,Region Metropolitana Santiago,83,El Bosque,14.0
2014,2014,13,Region Metropolitana Santiago,85,El Monte,1.0
2014,2014,13,Region Metropolitana Santiago,90,Estacion Central,87.0
2014,2014,13,Region Metropolitana Santiago,110,Huechuraba,14.0
2014,2014,13,Region Metropolitana Santiago,112,Independencia,46.0
2014,2014,13,Region Metropolitana Santiago,117,La Cisterna,26.0
2014,2014,13,Region Metropolitana Santiago,120,La Florida,36.0
2014,2014,13,Region Metropolitana Santiago,121,La Granja,3.0
2014,2014,13,Region Metropolitana Santiago,124,La Pintana,5.0
2014,2014,13,Region Metropolitana Santiago,125,La Reina,17.0
2014,2014,13,Region Metropolitana Santiago,134,Las Condes,571.0
2014,2014,13,Region Metropolitana Santiago,143,Lo Barnechea,58.0
2014,2014,13,Region Metropolitana Santiago,144,Lo Espejo,3.0
2014,2014,13,Region Metropolitana Santiago,145,Lo Prado,4.0
2014,2014,13,Region Metropolitana Santiago,160,Macul,14.0
2014,2014,13,Region Metropolitana Santiago,162,Maipú,37.0
2014,2014,13,Region Metropolitana Santiago,172,Melipilla,4.0
2014,2014,13,Region Metropolitana Santiago,186,Ñuñoa,82.0
2014,2014,13,Region Metropolitana Santiago,193,Padre Hurtado,2.0
2014,2014,13,Region Metropolitana Santiago,205,Pedro Aguirre Cerda,2.0
2014,2014,13,Region Metropolitana Santiago,211,Peñaflor,3.0
2014,2014,13,Region Metropolitana Santiago,212,Peñalolén,10.0
2014,2014,13,Region Metropolitana Santiago,221,Pirque,1.0
2014,2014,13,Region Metropolitana Santiago,228,Providencia,238.0
2014,2014,13,Region Metropolitana Santiago,231,Pudahuel,18.0
2014,2014,13,Region Metropolitana Santiago,232,Puente Alto,34.0
2014,2014,13,Region Metropolitana Santiago,249,Quilicura,31.0
2014,2014,13,Region Metropolitana Santiago,256,Quinta Normal,7.0
2014,2014,13,Region Metropolitana Santiago,262,Recoleta,275.0
2014,2014,13,Region Metropolitana Santiago,264,Renca,6.0
2014,2014,13,Region Metropolitana Santiago,280,San Bernardo,88.0
2014,2014,13,Region Metropolitana Santiago,290,San Joaquín,7.0
2014,2014,13,Region Metropolitana Santiago,291,San José De Maipo,2.0
2014,2014,13,Region Metropolitana Santiago,293,San Miguel,26.0
2014,2014,13,Region Metropolitana Santiago,300,San Ramón,7.0
2014,2014,13,Region Metropolitana Santiago,307,Santiago,1144.0
2014,2014,13,Region Metropolitana Santiago,310,Talagante,12.0
2014,2014,13,Region Metropolitana Santiago,340,Vitacura,62.0
2014,2014,13,Region Metropolitana Santiago,346,Lampa,9.0
2014,2014,14,Los Ríos,127,La Unión,2.0
2014,2014,14,Los Ríos,196,Paillaco,3.0
2014,2014,14,Los Ríos,269,Rio Bueno,1.0
2014,2014,14,Los Ríos,329,Valdivia,17.0
2014,2014,15,Arica y Parinacota,12,Arica,7.0
2015,2015,1,Tarapacá,5,Alto Hospicio,10.0
2015,2015,1,Tarapacá,113,Iquique,588.0
2015,2015,1,Tarapacá,226,Pozo Almonte,6.0
2015,2015,2,Antofagasta,9,Antofagasta,88.0
2015,2015,2,Antofagasta,19,Calama,14.0
2015,2015,2,Antofagasta,170,Mejillones,129.0
2015,2015,2,Antofagasta,313,Taltal,1.0
2015,2015,2,Antofagasta,321,Tocopilla,2.0
2015,2015,3,Atacama,68,Copiapó,72.0
2015,2015,3,Atacama,81,Diego De Almagro,1.0
2015,2015,3,Atacama,109,Huasco,37.0
2015,2015,3,Atacama,317,Tierra Amarilla,1.0
2015,2015,3,Atacama,330,Vallenar,21.0
2015,2015,4,Coquimbo,7,Andacollo,2.0
2015,2015,4,Coquimbo,69,Coquimbo,24.0
2015,2015,4,Coquimbo,126,La Serena,106.0
2015,2015,4,Coquimbo,192,Ovalle,12.0
2015,2015,4,Coquimbo,195,Paihuano,4.0
2015,2015,4,Coquimbo,334,Vicuña,2.0
2015,2015,5,Valparaíso,1,Algarrobo,1.0
2015,2015,5,Valparaíso,22,Calera,8.0
2015,2015,5,Valparaíso,63,Con Cón,2.0
2015,2015,5,Valparaíso,103,Hijuelas,1.0
2015,2015,5,Valparaíso,115,Isla De Pascua,1.0
2015,2015,5,Valparaíso,118,La Cruz,1.0
2015,2015,5,Valparaíso,123,La Ligua,7.0
2015,2015,5,Valparaíso,138,Limache,4.0
2015,2015,5,Valparaíso,142,Llay Llay,1.0
2015,2015,5,Valparaíso,151,Los Andes,6.0
2015,2015,5,Valparaíso,252,Quillota,34.0
2015,2015,5,Valparaíso,253,Quilpué,9.0
2015,2015,5,Valparaíso,279,San Antonio,40.0
2015,2015,5,Valparaíso,285,San Felipe,13.0
2015,2015,5,Valparaíso,331,Valparaiso,64.0
2015,2015,5,Valparaíso,337,Villa Alemana,7.0
2015,2015,5,Valparaíso,339,Viña Del Mar,76.0
2015,2015,6,O'Higgins,101,Graneros,1.0
2015,2015,6,O'Higgins,159,Machalí,1.0
2015,2015,6,O'Higgins,178,Nancagua,1.0
2015,2015,6,O'Higgins,199,Palmilla,5.0
2015,2015,6,O'Higgins,219,Pichilemu,1.0
2015,2015,6,O'Higgins,259,Rancagua,32.0
2015,2015,6,O'Higgins,265,Rengo,1.0
2015,2015,6,O'Higgins,266,Requinoa,1.0
2015,2015,6,O'Higgins,286,San Fernando,23.0
2015,2015,6,O'Higgins,302,San Vicente,2.0
2015,2015,6,O'Higgins,304,Santa Cruz,4.0
2015,2015,7,Maule,34,Cauquenes,8.0
2015,2015,7,Maule,57,Colbún,1.0
2015,2015,7,Maule,66,Constitución,7.0
2015,2015,7,Maule,79,Curicó,17.0
2015,2015,7,Maule,139,Linares,39.0
2015,2015,7,Maule,168,Maule,1.0
2015,2015,7,Maule,173,Molina,1.0
2015,2015,7,Maule,204,Parral,3.0
2015,2015,7,Maule,289,San Javier,13.0
2015,2015,7,Maule,311,Talca,46.0
2015,2015,8,Biobío,11,Arauco,1.0
2015,2015,8,Biobío,18,Cabrero,1.0
2015,2015,8,Biobío,28,Cañete,3.0
2015,2015,8,Biobío,41,Chiguayante,3.0
2015,2015,8,Biobío,43,Chillán,25.0
2015,2015,8,Biobío,64,Concepción,70.0
2015,2015,8,Biobío,70,Coronel,14.0
2015,2015,8,Biobío,106,Hualpén,3.0
2015,2015,8,Biobío,136,Lebu,1.0
2015,2015,8,Biobío,152,Los Angeles,25.0
2015,2015,8,Biobío,157,Lota,3.0
2015,2015,8,Biobío,176,Mulchén,3.0
2015,2015,8,Biobío,177,Nacimiento,1.0
2015,2015,8,Biobío,281,San Carlos,3.0
2015,2015,8,Biobío,298,San Pedro De La Paz,6.0
2015,2015,8,Biobío,312,Talcahuano,62.0
2015,2015,8,Biobío,343,Yungay,2.0
2015,2015,9,Araucanía,8,Angol,5.0
2015,2015,9,Araucanía,60,Collipulli,2.0
2015,2015,9,Araucanía,135,Lautaro,7.0
2015,2015,9,Araucanía,147,Loncoche,2.0
2015,2015,9,Araucanía,184,Nueva Imperial,1.0
2015,2015,9,Araucanía,230,Pucón,1.0
2015,2015,9,Araucanía,263,Renaico,1.0
2015,2015,9,Araucanía,314,Temuco,74.0
2015,2015,9,Araucanía,333,Victoria,2.0
2015,2015,9,Araucanía,338,Villarrica,2.0
2015,2015,10,Los Lagos,6,Ancud,4.0
2015,2015,10,Los Lagos,20,Calbuco,25.0
2015,2015,10,Los Lagos,32,Castro,7.0
2015,2015,10,Los Lagos,95,Frutillar,1.0
2015,2015,10,Los Lagos,191,Osorno,33.0
2015,2015,10,Los Lagos,233,Puerto Montt,28.0
2015,2015,10,Los Lagos,235,Puerto Varas,9.0
2015,2015,10,Los Lagos,241,Purranque,2.0
2015,2015,11,Aysén,13,Aysén,1.0
2015,2015,11,Aysén,54,Coihaique,1.0
2015,2015,12,Magallanes,179,Natales,3.0
2015,2015,12,Magallanes,238,Punta Arenas,9.0
2015,2015,13,Region Metropolitana Santiago,14,Buin,12.0
2015,2015,13,Region Metropolitana Santiago,23,Calera De Tango,9.0
2015,2015,13,Region Metropolitana Santiago,35,Cerrillos,64.0
2015,2015,13,Region Metropolitana Santiago,36,Cerro Navia,8.0
2015,2015,13,Region Metropolitana Santiago,59,Colina,18.0
2015,2015,13,Region Metropolitana Santiago,65,Conchalí,11.0
2015,2015,13,Region Metropolitana Santiago,83,El Bosque,22.0
2015,2015,13,Region Metropolitana Santiago,90,Estacion Central,108.0
2015,2015,13,Region Metropolitana Santiago,110,Huechuraba,20.0
2015,2015,13,Region Metropolitana Santiago,112,Independencia,63.0
2015,2015,13,Region Metropolitana Santiago,117,La Cisterna,27.0
2015,2015,13,Region Metropolitana Santiago,120,La Florida,33.0
2015,2015,13,Region Metropolitana Santiago,121,La Granja,5.0
2015,2015,13,Region Metropolitana Santiago,124,La Pintana,4.0
2015,2015,13,Region Metropolitana Santiago,125,La Reina,29.0
2015,2015,13,Region Metropolitana Santiago,134,Las Condes,670.0
2015,2015,13,Region Metropolitana Santiago,143,Lo Barnechea,91.0
2015,2015,13,Region Metropolitana Santiago,144,Lo Espejo,1.0
2015,2015,13,Region Metropolitana Santiago,145,Lo Prado,5.0
2015,2015,13,Region Metropolitana Santiago,160,Macul,14.0
2015,2015,13,Region Metropolitana Santiago,162,Maipú,48.0
2015,2015,13,Region Metropolitana Santiago,172,Melipilla,3.0
2015,2015,13,Region Metropolitana Santiago,186,Ñuñoa,114.0
2015,2015,13,Region Metropolitana Santiago,193,Padre Hurtado,5.0
2015,2015,13,Region Metropolitana Santiago,197,Paine,25.0
2015,2015,13,Region Metropolitana Santiago,205,Pedro Aguirre Cerda,10.0
2015,2015,13,Region Metropolitana Santiago,211,Peñaflor,4.0
2015,2015,13,Region Metropolitana Santiago,212,Peñalolén,20.0
2015,2015,13,Region Metropolitana Santiago,228,Providencia,359.0
2015,2015,13,Region Metropolitana Santiago,231,Pudahuel,35.0
2015,2015,13,Region Metropolitana Santiago,232,Puente Alto,39.0
2015,2015,13,Region Metropolitana Santiago,249,Quilicura,28.0
2015,2015,13,Region Metropolitana Santiago,256,Quinta Normal,10.0
2015,2015,13,Region Metropolitana Santiago,262,Recoleta,273.0
2015,2015,13,Region Metropolitana Santiago,264,Renca,16.0
2015,2015,13,Region Metropolitana Santiago,280,San Bernardo,125.0
2015,2015,13,Region Metropolitana Santiago,290,San Joaquín,11.0
2015,2015,13,Region Metropolitana Santiago,293,San Miguel,27.0
2015,2015,13,Region Metropolitana Santiago,300,San Ramón,8.0
2015,2015,13,Region Metropolitana Santiago,307,Santiago,1389.0
2015,2015,13,Region Metropolitana Santiago,310,Talagante,6.0
2015,2015,13,Region Metropolitana Santiago,340,Vitacura,80.0
2015,2015,13,Region Metropolitana Santiago,346,Lampa,10.0
2015,2015,14,Los Ríos,127,La Unión,5.0
2015,2015,14,Los Ríos,196,Paillaco,4.0
2015,2015,14,Los Ríos,329,Valdivia,23.0
2015,2015,15,Arica y Parinacota,12,Arica,11.0
2016,2016,1,Tarapacá,5,Alto Hospicio,11.0
2016,2016,1,Tarapacá,108,Huara,1.0
2016,2016,1,Tarapacá,113,Iquique,491.0
2016,2016,1,Tarapacá,226,Pozo Almonte,6.0
2016,2016,2,Antofagasta,9,Antofagasta,137.0
2016,2016,2,Antofagasta,19,Calama,12.0
2016,2016,2,Antofagasta,170,Mejillones,101.0
2016,2016,2,Antofagasta,321,Tocopilla,6.0
2016,2016,3,Atacama,21,Caldera,1.0
2016,2016,3,Atacama,68,Copiapó,41.0
2016,2016,3,Atacama,81,Diego De Almagro,1.0
2016,2016,3,Atacama,109,Huasco,2.0
2016,2016,3,Atacama,330,Vallenar,18.0
2016,2016,4,Coquimbo,27,Canela,1.0
2016,2016,4,Coquimbo,69,Coquimbo,50.0
2016,2016,4,Coquimbo,111,Illapel,4.0
2016,2016,4,Coquimbo,126,La Serena,62.0
2016,2016,4,Coquimbo,192,Ovalle,20.0
2016,2016,4,Coquimbo,195,Paihuano,1.0
2016,2016,4,Coquimbo,278,Salamanca,1.0
2016,2016,4,Coquimbo,334,Vicuña,3.0
2016,2016,5,Valparaíso,1,Algarrobo,1.0
2016,2016,5,Valparaíso,22,Calera,3.0
2016,2016,5,Valparaíso,30,Cartagena,1.0
2016,2016,5,Valparaíso,31,Casablanca,2.0
2016,2016,5,Valparaíso,63,Con Cón,1.0
2016,2016,5,Valparaíso,115,Isla De Pascua,3.0
2016,2016,5,Valparaíso,123,La Ligua,7.0
2016,2016,5,Valparaíso,138,Limache,7.0
2016,2016,5,Valparaíso,151,Los Andes,8.0
2016,2016,5,Valparaíso,190,Olmué,1.0
2016,2016,5,Valparaíso,252,Quillota,43.0
2016,2016,5,Valparaíso,253,Quilpué,13.0
2016,2016,5,Valparaíso,257,Quintero,2.0
2016,2016,5,Valparaíso,279,San Antonio,64.0
2016,2016,5,Valparaíso,285,San Felipe,11.0
2016,2016,5,Valparaíso,306,Santa Maria,1.0
2016,2016,5,Valparaíso,331,Valparaiso,88.0
2016,2016,5,Valparaíso,337,Villa Alemana,11.0
2016,2016,5,Valparaíso,339,Viña Del Mar,87.0
2016,2016,5,Valparaíso,344,Zapallar,1.0
2016,2016,6,O'Higgins,159,Machalí,2.0
2016,2016,6,O'Higgins,178,Nancagua,2.0
2016,2016,6,O'Higgins,199,Palmilla,1.0
2016,2016,6,O'Higgins,259,Rancagua,61.0
2016,2016,6,O'Higgins,265,Rengo,1.0
2016,2016,6,O'Higgins,286,San Fernando,18.0
2016,2016,6,O'Higgins,302,San Vicente,3.0
2016,2016,6,O'Higgins,304,Santa Cruz,11.0
2016,2016,7,Maule,34,Cauquenes,4.0
2016,2016,7,Maule,57,Colbún,1.0
2016,2016,7,Maule,66,Constitución,6.0
2016,2016,7,Maule,79,Curicó,24.0
2016,2016,7,Maule,139,Linares,25.0
2016,2016,7,Maule,173,Molina,6.0
2016,2016,7,Maule,204,Parral,4.0
2016,2016,7,Maule,209,Pencahue,1.0
2016,2016,7,Maule,282,San Clemente,3.0
2016,2016,7,Maule,289,San Javier,24.0
2016,2016,7,Maule,311,Talca,47.0
2016,2016,7,Maule,315,Teno,1.0
2016,2016,8,Biobío,10,Antuco,1.0
2016,2016,8,Biobío,11,Arauco,2.0
2016,2016,8,Biobío,18,Cabrero,4.0
2016,2016,8,Biobío,28,Cañete,8.0
2016,2016,8,Biobío,41,Chiguayante,4.0
2016,2016,8,Biobío,43,Chillán,25.0
2016,2016,8,Biobío,53,Coelemu,2.0
2016,2016,8,Biobío,64,Concepción,73.0
2016,2016,8,Biobío,70,Coronel,5.0
2016,2016,8,Biobío,76,Curanilahue,3.0
2016,2016,8,Biobío,131,Laja,1.0
2016,2016,8,Biobío,152,Los Angeles,31.0
2016,2016,8,Biobío,157,Lota,1.0
2016,2016,8,Biobío,176,Mulchén,5.0
2016,2016,8,Biobío,177,Nacimiento,3.0
2016,2016,8,Biobío,210,Penco,6.0
2016,2016,8,Biobío,281,San Carlos,10.0
2016,2016,8,Biobío,298,San Pedro De La Paz,5.0
2016,2016,8,Biobío,312,Talcahuano,75.0
2016,2016,8,Biobío,342,Yumbel,3.0
2016,2016,9,Araucanía,8,Angol,12.0
2016,2016,9,Araucanía,29,Carahue,3.0
2016,2016,9,Araucanía,60,Collipulli,3.0
2016,2016,9,Araucanía,92,Freire,1.0
2016,2016,9,Araucanía,98,Galvarino,1.0
2016,2016,9,Araucanía,100,Gorbea,2.0
2016,2016,9,Araucanía,135,Lautaro,10.0
2016,2016,9,Araucanía,147,Loncoche,3.0
2016,2016,9,Araucanía,171,Melipeuco,1.0
2016,2016,9,Araucanía,184,Nueva Imperial,3.0
2016,2016,9,Araucanía,222,Pitrufquén,1.0
2016,2016,9,Araucanía,230,Pucón,4.0
2016,2016,9,Araucanía,240,Purén,1.0
2016,2016,9,Araucanía,263,Renaico,1.0
2016,2016,9,Araucanía,314,Temuco,70.0
2016,2016,9,Araucanía,326,Traiguén,5.0
2016,2016,9,Araucanía,333,Victoria,6.0
2016,2016,9,Araucanía,338,Villarrica,4.0
2016,2016,10,Los Lagos,6,Ancud,5.0
2016,2016,10,Los Lagos,20,Calbuco,14.0
2016,2016,10,Los Lagos,32,Castro,7.0
2016,2016,10,Los Lagos,80,Dalcahue,1.0
2016,2016,10,Los Lagos,95,Frutillar,1.0
2016,2016,10,Los Lagos,154,Los Muermos,1.0
2016,2016,10,Los Lagos,169,Maullín,1.0
2016,2016,10,Los Lagos,191,Osorno,31.0
2016,2016,10,Los Lagos,233,Puerto Montt,34.0
2016,2016,10,Los Lagos,235,Puerto Varas,10.0
2016,2016,10,Los Lagos,241,Purranque,4.0
2016,2016,11,Aysén,48,Cisnes,1.0
2016,2016,11,Aysén,54,Coihaique,3.0
2016,2016,12,Magallanes,179,Natales,4.0
2016,2016,12,Magallanes,225,Porvenir,1.0
2016,2016,12,Magallanes,238,Punta Arenas,21.0
2016,2016,13,Region Metropolitana Santiago,14,Buin,29.0
2016,2016,13,Region Metropolitana Santiago,23,Calera De Tango,8.0
2016,2016,13,Region Metropolitana Santiago,35,Cerrillos,38.0
2016,2016,13,Region Metropolitana Santiago,36,Cerro Navia,7.0
2016,2016,13,Region Metropolitana Santiago,59,Colina,33.0
2016,2016,13,Region Metropolitana Santiago,65,Conchalí,7.0
2016,2016,13,Region Metropolitana Santiago,74,Curacaví,2.0
2016,2016,13,Region Metropolitana Santiago,83,El Bosque,26.0
2016,2016,13,Region Metropolitana Santiago,85,El Monte,1.0
2016,2016,13,Region Metropolitana Santiago,90,Estacion Central,112.0
2016,2016,13,Region Metropolitana Santiago,110,Huechuraba,9.0
2016,2016,13,Region Metropolitana Santiago,112,Independencia,41.0
2016,2016,13,Region Metropolitana Santiago,114,Isla De Maipo,1.0
2016,2016,13,Region Metropolitana Santiago,117,La Cisterna,35.0
2016,2016,13,Region Metropolitana Santiago,120,La Florida,35.0
2016,2016,13,Region Metropolitana Santiago,121,La Granja,4.0
2016,2016,13,Region Metropolitana Santiago,124,La Pintana,7.0
2016,2016,13,Region Metropolitana Santiago,125,La Reina,33.0
2016,2016,13,Region Metropolitana Santiago,134,Las Condes,541.0
2016,2016,13,Region Metropolitana Santiago,143,Lo Barnechea,106.0
2016,2016,13,Region Metropolitana Santiago,144,Lo Espejo,2.0
2016,2016,13,Region Metropolitana Santiago,145,Lo Prado,5.0
2016,2016,13,Region Metropolitana Santiago,160,Macul,22.0
2016,2016,13,Region Metropolitana Santiago,162,Maipú,62.0
2016,2016,13,Region Metropolitana Santiago,172,Melipilla,7.0
2016,2016,13,Region Metropolitana Santiago,186,Ñuñoa,121.0
2016,2016,13,Region Metropolitana Santiago,193,Padre Hurtado,3.0
2016,2016,13,Region Metropolitana Santiago,197,Paine,6.0
2016,2016,13,Region Metropolitana Santiago,205,Pedro Aguirre Cerda,11.0
2016,2016,13,Region Metropolitana Santiago,211,Peñaflor,5.0
2016,2016,13,Region Metropolitana Santiago,212,Peñalolén,17.0
2016,2016,13,Region Metropolitana Santiago,221,Pirque,2.0
2016,2016,13,Region Metropolitana Santiago,228,Providencia,228.0
2016,2016,13,Region Metropolitana Santiago,231,Pudahuel,22.0
2016,2016,13,Region Metropolitana Santiago,232,Puente Alto,47.0
2016,2016,13,Region Metropolitana Santiago,249,Quilicura,25.0
2016,2016,13,Region Metropolitana Santiago,256,Quinta Normal,18.0
2016,2016,13,Region Metropolitana Santiago,262,Recoleta,172.0
2016,2016,13,Region Metropolitana Santiago,264,Renca,10.0
2016,2016,13,Region Metropolitana Santiago,280,San Bernardo,187.0
2016,2016,13,Region Metropolitana Santiago,290,San Joaquín,12.0
2016,2016,13,Region Metropolitana Santiago,293,San Miguel,71.0
2016,2016,13,Region Metropolitana Santiago,300,San Ramón,22.0
2016,2016,13,Region Metropolitana Santiago,307,Santiago,1433.0
2016,2016,13,Region Metropolitana Santiago,310,Talagante,4.0
2016,2016,13,Region Metropolitana Santiago,340,Vitacura,65.0
2016,2016,13,Region Metropolitana Santiago,346,Lampa,15.0
2016,2016,14,Los Ríos,127,La Unión,6.0
2016,2016,14,Los Ríos,153,Los Lagos,2.0
2016,2016,14,Los Ríos,196,Paillaco,2.0
2016,2016,14,Los Ríos,200,Panguipulli,5.0
2016,2016,14,Los Ríos,329,Valdivia,25.0
2016,2016,15,Arica y Parinacota,12,Arica,12.0
